,origCountry,year,tag,num_samples,above_mrl_samples,above_mrl_mean,above_mrl_std,between_loq_and_mrl_samples,between_loq_and_mrl_mean,between_loq_and_mrl_std
21573,HU,2023,Phorate (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21574,HU,2023,Phosalone,15,15.0,0.01,0.0,0.0,0.0,0.0
21576,HU,2023,Phosphamidon,15,15.0,0.01,0.0,0.0,0.0,0.0
21577,HU,2023,Phoxim,15,15.0,0.01,0.0,0.0,0.0,0.0
21578,HU,2023,Picolinafen,15,15.0,0.01,0.0,0.0,0.0,0.0
21579,HU,2023,Picoxystrobin,15,15.0,0.01,0.0,0.0,0.0,0.0
21580,HU,2023,Piperonyl Butoxide,15,15.0,0.01,0.0,0.0,0.0,0.0
21581,HU,2023,Pirimicarb (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21582,HU,2023,Pirimiphos-Ethyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21583,HU,2023,Pirimiphos-methyl (sum),15,0.0,0.0,0.0,15.0,0.01,0.0
21584,HU,2023,Prochloraz (sum),15,0.0,0.0,0.0,15.0,0.01,0.0
21586,HU,2023,Profenofos,15,0.0,0.0,0.0,15.0,0.01,0.0
21587,HU,2023,Prometryn,15,15.0,0.01,0.0,0.0,0.0,0.0
21588,HU,2023,Propachlor (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21589,HU,2023,Propaquizafop,15,15.0,0.01,0.0,0.0,0.0,0.0
21590,HU,2023,Propargite,15,15.0,0.01,0.0,0.0,0.0,0.0
21591,HU,2023,Propazine,15,15.0,0.01,0.0,0.0,0.0,0.0
21592,HU,2023,Propetamphos,15,15.0,0.01,0.0,0.0,0.0,0.0
21593,HU,2023,Propham,15,15.0,0.01,0.0,0.0,0.0,0.0
21594,HU,2023,Propiconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21595,HU,2023,Propisochlor,15,15.0,0.01,0.0,0.0,0.0,0.0
21596,HU,2023,Propoxur,15,15.0,0.01,0.0,0.0,0.0,0.0
21597,HU,2023,Propyzamide (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21598,HU,2023,Proquinazid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21599,HU,2023,Prosulfocarb,15,15.0,0.01,0.0,0.0,0.0,0.0
21600,HU,2023,Prosulfuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21601,HU,2023,Prothioconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21603,HU,2023,Pymetrozine,15,15.0,0.01,0.0,0.0,0.0,0.0
21604,HU,2023,Pyraclostrobin,15,15.0,0.01,0.0,0.0,0.0,0.0
21605,HU,2023,Pyrazophos,15,0.0,0.0,0.0,15.0,0.01,0.0
21606,HU,2023,Pyrethrins,15,15.0,0.01,0.0,0.0,0.0,0.0
21608,HU,2023,Pyridalyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21609,HU,2023,Pyridaphenthion,15,15.0,0.01,0.0,0.0,0.0,0.0
21610,HU,2023,Pyrifenox,15,15.0,0.01,0.0,0.0,0.0,0.0
21611,HU,2023,Pyrimethanil,15,15.0,0.01,0.0,0.0,0.0,0.0
21612,HU,2023,Pyriofenone,15,15.0,0.01,0.0,0.0,0.0,0.0
21613,HU,2023,Pyriproxyfen,15,15.0,0.01,0.0,0.0,0.0,0.0
21614,HU,2023,Quinalphos,15,15.0,0.01,0.0,0.0,0.0,0.0
21615,HU,2023,Quinoclamine,15,15.0,0.01,0.0,0.0,0.0,0.0
21616,HU,2023,Quinoxyfen,15,15.0,0.01,0.0,0.0,0.0,0.0
21619,HU,2023,Rotenone,15,15.0,0.01,0.0,0.0,0.0,0.0
21620,HU,2023,Secbumeton,15,15.0,0.01,0.0,0.0,0.0,0.0
21621,HU,2023,Silthiofam,15,15.0,0.01,0.0,0.0,0.0,0.0
21622,HU,2023,Simazine,15,15.0,0.01,0.0,0.0,0.0,0.0
21623,HU,2023,Simetryn,15,15.0,0.01,0.0,0.0,0.0,0.0
21624,HU,2023,Spinetoram (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21625,HU,2023,Spinosad (sum),15,15.0,0.0133,0.0048,0.0,0.0,0.0
21626,HU,2023,Spiromesifen,15,15.0,0.01,0.0,0.0,0.0,0.0
21627,HU,2023,Spirotetramat (sum),15,15.0,0.005,0.0014,0.0,0.0,0.0
21628,HU,2023,Sulfotep,15,15.0,0.01,0.0,0.0,0.0,0.0
21629,HU,2023,Sulfoxaflor (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21630,HU,2023,Tebuconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21631,HU,2023,Tebufenozide,15,15.0,0.01,0.0,0.0,0.0,0.0
21633,HU,2023,Teflubenzuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21635,HU,2023,Terbacil,15,15.0,0.01,0.0,0.0,0.0,0.0
21636,HU,2023,Terbufos (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21637,HU,2023,Terbumeton,15,15.0,0.01,0.0,0.0,0.0,0.0
21638,HU,2023,Terbuthylazine,15,15.0,0.01,0.0,0.0,0.0,0.0
21639,HU,2023,Terbutryn,15,15.0,0.01,0.0,0.0,0.0,0.0
21640,HU,2023,Tetrachlorvinphos,15,15.0,0.01,0.0,0.0,0.0,0.0
21643,HU,2023,Thiabendazole,15,15.0,0.01,0.0,0.0,0.0,0.0
21644,HU,2023,Thiacloprid,15,15.0,0.01,0.0,0.0,0.0,0.0
21645,HU,2023,Thiamethoxam (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21646,HU,2023,Thiencarbazone-methyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21647,HU,2023,Thiometon,15,15.0,0.01,0.0,0.0,0.0,0.0
21648,HU,2023,Tolclofos-methyl,15,15.0,0.01,0.0,0.0,0.0,0.0
21649,HU,2023,Tolylfluanid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21650,HU,2023,Tri-allate,15,15.0,0.01,0.0,0.0,0.0,0.0
21651,HU,2023,Triadimefon and triadimenol (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21652,HU,2023,Triadimenol (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21654,HU,2023,Trichlorfon,15,15.0,0.01,0.0,0.0,0.0,0.0
21656,HU,2023,Tricyclazole,15,15.0,0.01,0.0,0.0,0.0,0.0
21657,HU,2023,Trifloxystrobin,15,15.0,0.01,0.0,0.0,0.0,0.0
21658,HU,2023,Triflumizole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21659,HU,2023,Triflumuron,15,15.0,0.01,0.0,0.0,0.0,0.0
21661,HU,2023,Triforine,15,15.0,0.01,0.0,0.0,0.0,0.0
21662,HU,2023,Triticonazole,15,15.0,0.01,0.0,0.0,0.0,0.0
21663,HU,2023,Vamidothion (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
21665,HU,2023,Zoxamide,15,15.0,0.01,0.0,0.0,0.0,0.0
21377,HU,2023,Bixafen (sum),14,0.0,0.0,0.0,14.0,0.01,0.0
21413,HU,2023,Cyprodinil (sum),14,14.0,0.01,0.0,0.0,0.0,0.0
21480,HU,2023,Flusilazole (sum),14,0.0,0.0,0.0,14.0,0.01,0.0
21575,HU,2023,Phosmet (sum),12,12.0,0.01,0.0,0.0,0.0,0.0
21515,HU,2023,Isoxaflutole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
21442,HU,2023,Endrin aldehyde,1,1.0,0.005,0.0,0.0,0.0,0.0
21655,HU,2023,"Trichlorophenol, 2,4,6-",1,1.0,0.01,0.0,0.0,0.0,0.0
21718,IE,2011,Bifenthrin (sum),59,0.0,0.0,0.0,1.0,0.005,0.0
21871,IE,2011,Iprovalicarb,59,1.0,0.024,0.0,0.0,0.0,0.0
21882,IE,2011,Lambda-Cyhalothrin (sum),59,1.0,0.018,0.0,0.0,0.0,0.0
23578,IE,2016,"2,4-D",84,1.0,0.29,0.0,0.0,0.0,0.0
23819,IE,2016,MCPA and MCPB (sum),84,1.0,0.39,0.0,0.0,0.0,0.0
23823,IE,2016,Mecoprop (sum),84,1.0,0.35,0.0,0.0,0.0,0.0
24018,IE,2017,Benzalkonium chloride,64,2.0,0.191,0.0721,0.0,0.0,0.0
25261,IE,2021,Chlorate,45,0.0,0.0,0.0,25.0,0.0342,0.0154
25667,IE,2022,Chlorate,71,0.0,0.0,0.0,3.0,0.0221,0.0117
25806,IE,2022,Fosetyl-Al (sum),71,2.0,0.029,0.0198,0.0,0.0,0.0
26074,IE,2023,Chlorate,81,2.0,0.22,0.0,0.0,0.0,0.0
26214,IE,2023,Fosetyl-Al (sum),80,1.0,0.047,0.0,0.0,0.0,0.0
26624,IE,2024,Fosetyl-Al (sum),77,1.0,0.08,0.0,0.0,0.0,0.0
27800,IT,2016,BAC 12,10,0.0,0.0,0.0,4.0,0.0365,0.0359
27801,IT,2016,BAC 14,10,0.0,0.0,0.0,3.0,0.0337,0.0176
27803,IT,2016,Benzalkonium chloride,4,0.0,0.0,0.0,1.0,0.012,0.0
28055,IT,2017,BAC 12,13,0.0,0.0,0.0,4.0,0.0128,0.0019
28838,IT,2022,2-phenylphenol (sum),33,0.0,0.0,0.0,2.0,0.0055,0.0021
29044,IT,2022,Piperonyl Butoxide,12,1.0,0.002,0.0,0.0,0.0,0.0
28889,IT,2022,Copper compounds,1,0.0,0.0,0.0,1.0,0.069,0.0
29207,IT,2023,Fenthion (sum),141,0.0,0.0,0.0,1.0,0.009,0.0
29122,IT,2023,Bixafen (sum),81,1.0,0.027,0.0,0.0,0.0,0.0
29178,IT,2023,Diniconazole (sum),57,1.0,0.006,0.0,0.0,0.0,0.0
29150,IT,2023,Copper compounds,4,0.0,0.0,0.0,2.0,0.046,0.0
29395,IT,2024,Chlorate,18,0.0,0.0,0.0,1.0,0.03,0.0
30150,LU,2019,Copper compounds,4,0.0,0.0,0.0,3.0,0.0663,0.0167
30229,LU,2021,Copper compounds,2,0.0,0.0,0.0,2.0,0.059,0.0
30314,LU,2022,Copper compounds,2,0.0,0.0,0.0,2.0,0.062,0.0
30450,LU,2023,Copper compounds,1,0.0,0.0,0.0,1.0,0.063,0.0
30558,LU,2024,Copper compounds,3,0.0,0.0,0.0,2.0,0.056,0.0057
30841,MK,2024,Copper compounds,4,4.0,9.9625,4.0312,0.0,0.0,0.0
31979,NL,2021,Chlorate,16,0.0,0.0,0.0,1.0,0.033,0.0
32002,NL,2021,Copper compounds,1,0.0,0.0,0.0,1.0,0.0459,0.0
32415,NL,2022,Bromide ion,14,13.0,2.8985,2.1955,0.0,0.0,0.0
32435,NL,2022,Chlorate,14,0.0,0.0,0.0,3.0,0.0153,0.0061
32858,NL,2024,BAC 12,77,2.0,0.775,0.8839,1.0,0.025,0.0
32859,NL,2024,BAC 14,77,1.0,0.24,0.0,2.0,0.0515,0.0233
32860,NL,2024,BAC 16,77,0.0,0.0,0.0,1.0,0.02,0.0
32863,NL,2024,Benzalkonium chloride,77,1.0,1.6,0.0,2.0,0.064,0.0057
32886,NL,2024,DDAC (mix),77,2.0,0.775,0.8839,1.0,0.03,0.0
33074,NO,2023,Copper compounds,2,0.0,0.0,0.0,2.0,0.0415,0.0177
33325,PL,2013,DDAC (mix),1,0.0,0.0,0.0,1.0,0.036,0.0
33738,PL,2024,DDT (sum),141,1.0,2.0,0.0,0.0,0.0,0.0
33720,PL,2024,Chlorate,1,1.0,0.11,0.0,0.0,0.0,0.0
34207,PT,2023,Chlorate,2,0.0,0.0,0.0,1.0,0.1,0.0
34506,RO,2011,Chlordane (sum),13,0.0,0.0,0.0,1.0,0.0018,0.0
34513,RO,2011,DDT (sum),13,0.0,0.0,0.0,8.0,0.001,0.0004
34524,RO,2011,HCH-alpha,13,0.0,0.0,0.0,2.0,0.0006,0.0
34525,RO,2011,HCH-beta,13,0.0,0.0,0.0,1.0,0.0013,0.0
34528,RO,2011,Hexachlorobenzene,13,0.0,0.0,0.0,1.0,0.0006,0.0
34527,RO,2011,Heptachlor (sum),11,0.0,0.0,0.0,1.0,0.0017,0.0
34553,RO,2012,DDT (sum),15,0.0,0.0,0.0,10.0,0.0011,0.0006
34562,RO,2012,HCH-alpha,15,0.0,0.0,0.0,5.0,0.0009,0.0007
34563,RO,2012,HCH-beta,15,0.0,0.0,0.0,1.0,0.0005,0.0
34564,RO,2012,Heptachlor (sum of isomers),10,0.0,0.0,0.0,4.0,0.0015,0.0004
34593,RO,2013,DDT (sum),27,0.0,0.0,0.0,5.0,0.0009,0.0002
34603,RO,2013,HCH-beta,27,0.0,0.0,0.0,1.0,0.0005,0.0
34633,RO,2014,DDT (sum),12,0.0,0.0,0.0,3.0,0.0012,0.0009
34636,RO,2014,Dieldrin (sum),12,0.0,0.0,0.0,1.0,0.0027,0.0
34643,RO,2014,HCH-alpha,12,0.0,0.0,0.0,3.0,0.0009,0.0006
34647,RO,2014,Hexachlorobenzene,12,0.0,0.0,0.0,1.0,0.0004,0.0
34645,RO,2014,Heptachlor (sum of isomers),10,0.0,0.0,0.0,1.0,0.001,0.0
34669,RO,2015,Chlordane (sum),18,0.0,0.0,0.0,6.0,0.0014,0.0004
34676,RO,2015,DDT (sum),18,0.0,0.0,0.0,8.0,0.0043,0.0039
34679,RO,2015,Dieldrin (sum),18,0.0,0.0,0.0,2.0,0.0026,0.0023
34686,RO,2015,HCH-alpha,18,0.0,0.0,0.0,4.0,0.0028,0.0005
34690,RO,2015,Hexachlorobenzene,18,0.0,0.0,0.0,3.0,0.0015,0.0009
34692,RO,2015,Lindane,18,0.0,0.0,0.0,1.0,0.0005,0.0
34688,RO,2015,Heptachlor (sum of isomers),16,0.0,0.0,0.0,1.0,0.001,0.0
34678,RO,2015,Diazinon,14,0.0,0.0,0.0,1.0,0.0004,0.0
34693,RO,2015,Malathion (sum),14,1.0,0.0006,0.0,0.0,0.0,0.0
34709,RO,2016,Chlordane (sum),22,0.0,0.0,0.0,6.0,0.001,0.0004
34716,RO,2016,DDT (sum),22,0.0,0.0,0.0,5.0,0.0011,0.0005
34727,RO,2016,HCH-alpha,22,0.0,0.0,0.0,3.0,0.0027,0.0005
34731,RO,2016,Hexachlorobenzene,22,0.0,0.0,0.0,4.0,0.0017,0.0007
34729,RO,2016,Heptachlor (sum of isomers),21,0.0,0.0,0.0,2.0,0.0017,0.0016
34758,RO,2017,HCH-alpha,1,0.0,0.0,0.0,1.0,0.002,0.0
34761,RO,2017,Hexachlorobenzene,1,0.0,0.0,0.0,1.0,0.002,0.0
34778,RO,2019,DDT (sum),4,0.0,0.0,0.0,1.0,0.002,0.0
35852,SK,2013,DDAC (mix),3,1.0,0.15,0.0,1.0,0.039,0.0
35936,SK,2014,Famoxadone,6,0.0,0.0,0.0,1.0,0.0087,0.0
