,origCountry,year,tag,num_samples,above_mrl_samples,above_mrl_mean,above_mrl_std,between_loq_and_mrl_samples,between_loq_and_mrl_mean,between_loq_and_mrl_std
23155,HU,2023,Oxadixyl,15,15.0,0.01,0.0,0.0,0.0,0.0
23156,HU,2023,Oxamyl,15,15.0,0.01,0.0,0.0,0.0,0.0
23157,HU,2023,Oxycarboxin,15,15.0,0.01,0.0,0.0,0.0,0.0
23159,HU,2023,Oxydemeton-methyl (sum),15,15.0,0.0108,0.0026,0.0,0.0,0.0
23160,HU,2023,Oxyfluorfen,15,15.0,0.01,0.0,0.0,0.0,0.0
23161,HU,2023,Paclobutrazol (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23162,HU,2023,Paraoxon,15,15.0,0.01,0.0,0.0,0.0,0.0
23165,HU,2023,Penconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23166,HU,2023,Pencycuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23167,HU,2023,Pendimethalin,15,0.0,0.0,0.0,15.0,0.01,0.0
23168,HU,2023,Penflufen (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23169,HU,2023,Penthiopyrad,15,15.0,0.01,0.0,0.0,0.0,0.0
23171,HU,2023,Pethoxamid,15,15.0,0.01,0.0,0.0,0.0,0.0
23172,HU,2023,Phenmedipham,15,15.0,0.01,0.0,0.0,0.0,0.0
23173,HU,2023,Phenthoate,15,15.0,0.01,0.0,0.0,0.0,0.0
23174,HU,2023,Phorate (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23175,HU,2023,Phosalone,15,15.0,0.01,0.0,0.0,0.0,0.0
23177,HU,2023,Phosphamidon,15,15.0,0.01,0.0,0.0,0.0,0.0
23178,HU,2023,Phoxim,15,15.0,0.01,0.0,0.0,0.0,0.0
23179,HU,2023,Picolinafen,15,15.0,0.01,0.0,0.0,0.0,0.0
23180,HU,2023,Picoxystrobin,15,15.0,0.01,0.0,0.0,0.0,0.0
23181,HU,2023,Piperonyl Butoxide,15,15.0,0.01,0.0,0.0,0.0,0.0
23182,HU,2023,Pirimicarb (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23183,HU,2023,Pirimiphos-Ethyl,15,15.0,0.01,0.0,0.0,0.0,0.0
23184,HU,2023,Pirimiphos-methyl (sum),15,0.0,0.0,0.0,15.0,0.01,0.0
23185,HU,2023,Prochloraz (sum),15,0.0,0.0,0.0,15.0,0.01,0.0
23187,HU,2023,Profenofos,15,0.0,0.0,0.0,15.0,0.01,0.0
23188,HU,2023,Prometryn,15,15.0,0.01,0.0,0.0,0.0,0.0
23189,HU,2023,Propachlor (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23190,HU,2023,Propaquizafop,15,15.0,0.01,0.0,0.0,0.0,0.0
23191,HU,2023,Propargite,15,15.0,0.01,0.0,0.0,0.0,0.0
23192,HU,2023,Propazine,15,15.0,0.01,0.0,0.0,0.0,0.0
23193,HU,2023,Propetamphos,15,15.0,0.01,0.0,0.0,0.0,0.0
23194,HU,2023,Propham,15,15.0,0.01,0.0,0.0,0.0,0.0
23195,HU,2023,Propiconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23196,HU,2023,Propisochlor,15,15.0,0.01,0.0,0.0,0.0,0.0
23197,HU,2023,Propoxur,15,15.0,0.01,0.0,0.0,0.0,0.0
23198,HU,2023,Propyzamide (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23199,HU,2023,Proquinazid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23200,HU,2023,Prosulfocarb,15,15.0,0.01,0.0,0.0,0.0,0.0
23201,HU,2023,Prosulfuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23202,HU,2023,Prothioconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23204,HU,2023,Pymetrozine,15,15.0,0.01,0.0,0.0,0.0,0.0
23205,HU,2023,Pyraclostrobin,15,15.0,0.01,0.0,0.0,0.0,0.0
23206,HU,2023,Pyrazophos,15,0.0,0.0,0.0,15.0,0.01,0.0
23207,HU,2023,Pyrethrins,15,15.0,0.01,0.0,0.0,0.0,0.0
23209,HU,2023,Pyridalyl,15,15.0,0.01,0.0,0.0,0.0,0.0
23210,HU,2023,Pyridaphenthion,15,15.0,0.01,0.0,0.0,0.0,0.0
23211,HU,2023,Pyrifenox,15,15.0,0.01,0.0,0.0,0.0,0.0
23212,HU,2023,Pyrimethanil,15,15.0,0.01,0.0,0.0,0.0,0.0
23213,HU,2023,Pyriofenone,15,15.0,0.01,0.0,0.0,0.0,0.0
23214,HU,2023,Pyriproxyfen,15,15.0,0.01,0.0,0.0,0.0,0.0
23215,HU,2023,Quinalphos,15,15.0,0.01,0.0,0.0,0.0,0.0
23216,HU,2023,Quinoclamine,15,15.0,0.01,0.0,0.0,0.0,0.0
23217,HU,2023,Quinoxyfen,15,15.0,0.01,0.0,0.0,0.0,0.0
23220,HU,2023,Rotenone,15,15.0,0.01,0.0,0.0,0.0,0.0
23221,HU,2023,Secbumeton,15,15.0,0.01,0.0,0.0,0.0,0.0
23222,HU,2023,Silthiofam,15,15.0,0.01,0.0,0.0,0.0,0.0
23223,HU,2023,Simazine,15,15.0,0.01,0.0,0.0,0.0,0.0
23224,HU,2023,Simetryn,15,15.0,0.01,0.0,0.0,0.0,0.0
23225,HU,2023,Spinetoram (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23226,HU,2023,Spinosad (sum),15,15.0,0.0133,0.0048,0.0,0.0,0.0
23227,HU,2023,Spiromesifen,15,15.0,0.01,0.0,0.0,0.0,0.0
23228,HU,2023,Spirotetramat (sum),15,15.0,0.005,0.0014,0.0,0.0,0.0
23229,HU,2023,Sulfotep,15,15.0,0.01,0.0,0.0,0.0,0.0
23230,HU,2023,Sulfoxaflor (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23231,HU,2023,Tebuconazole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23232,HU,2023,Tebufenozide,15,15.0,0.01,0.0,0.0,0.0,0.0
23234,HU,2023,Teflubenzuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23236,HU,2023,Terbacil,15,15.0,0.01,0.0,0.0,0.0,0.0
23237,HU,2023,Terbufos (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23238,HU,2023,Terbumeton,15,15.0,0.01,0.0,0.0,0.0,0.0
23239,HU,2023,Terbuthylazine,15,15.0,0.01,0.0,0.0,0.0,0.0
23240,HU,2023,Terbutryn,15,15.0,0.01,0.0,0.0,0.0,0.0
23241,HU,2023,Tetrachlorvinphos,15,15.0,0.01,0.0,0.0,0.0,0.0
23244,HU,2023,Thiabendazole,15,15.0,0.01,0.0,0.0,0.0,0.0
23245,HU,2023,Thiacloprid,15,15.0,0.01,0.0,0.0,0.0,0.0
23246,HU,2023,Thiamethoxam (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23247,HU,2023,Thiencarbazone-methyl,15,15.0,0.01,0.0,0.0,0.0,0.0
23248,HU,2023,Thiometon,15,15.0,0.01,0.0,0.0,0.0,0.0
23249,HU,2023,Tolclofos-methyl,15,15.0,0.01,0.0,0.0,0.0,0.0
23250,HU,2023,Tolylfluanid (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23251,HU,2023,Tri-allate,15,15.0,0.01,0.0,0.0,0.0,0.0
23252,HU,2023,Triadimefon and triadimenol (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23253,HU,2023,Triadimenol (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23255,HU,2023,Trichlorfon,15,15.0,0.01,0.0,0.0,0.0,0.0
23257,HU,2023,Tricyclazole,15,15.0,0.01,0.0,0.0,0.0,0.0
23258,HU,2023,Trifloxystrobin,15,15.0,0.01,0.0,0.0,0.0,0.0
23259,HU,2023,Triflumizole (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23260,HU,2023,Triflumuron,15,15.0,0.01,0.0,0.0,0.0,0.0
23262,HU,2023,Triforine,15,15.0,0.01,0.0,0.0,0.0,0.0
23263,HU,2023,Triticonazole,15,15.0,0.01,0.0,0.0,0.0,0.0
23264,HU,2023,Vamidothion (sum),15,15.0,0.01,0.0,0.0,0.0,0.0
23266,HU,2023,Zoxamide,15,15.0,0.01,0.0,0.0,0.0,0.0
22978,HU,2023,Bixafen (sum),14,0.0,0.0,0.0,14.0,0.01,0.0
23014,HU,2023,Cyprodinil (sum),14,14.0,0.01,0.0,0.0,0.0,0.0
23081,HU,2023,Flusilazole (sum),14,0.0,0.0,0.0,14.0,0.01,0.0
23176,HU,2023,Phosmet (sum),12,12.0,0.01,0.0,0.0,0.0,0.0
23116,HU,2023,Isoxaflutole (sum),6,6.0,0.01,0.0,0.0,0.0,0.0
23043,HU,2023,Endrin aldehyde,1,1.0,0.005,0.0,0.0,0.0,0.0
23256,HU,2023,"Trichlorophenol, 2,4,6-",1,1.0,0.01,0.0,0.0,0.0,0.0
23319,IE,2011,Bifenthrin (sum),59,0.0,0.0,0.0,1.0,0.005,0.0
23472,IE,2011,Iprovalicarb,59,1.0,0.024,0.0,0.0,0.0,0.0
23483,IE,2011,Lambda-Cyhalothrin (sum),59,1.0,0.018,0.0,0.0,0.0,0.0
25179,IE,2016,"2,4-D",84,1.0,0.29,0.0,0.0,0.0,0.0
25420,IE,2016,MCPA and MCPB (sum),84,1.0,0.39,0.0,0.0,0.0,0.0
25424,IE,2016,Mecoprop (sum),84,1.0,0.35,0.0,0.0,0.0,0.0
25619,IE,2017,Benzalkonium chloride,64,2.0,0.191,0.0721,0.0,0.0,0.0
26862,IE,2021,Chlorate,45,0.0,0.0,0.0,25.0,0.0342,0.0154
27268,IE,2022,Chlorate,71,0.0,0.0,0.0,3.0,0.0221,0.0117
27407,IE,2022,Fosetyl-Al (sum),71,2.0,0.029,0.0198,0.0,0.0,0.0
27675,IE,2023,Chlorate,81,2.0,0.22,0.0,0.0,0.0,0.0
27815,IE,2023,Fosetyl-Al (sum),80,1.0,0.047,0.0,0.0,0.0,0.0
28225,IE,2024,Fosetyl-Al (sum),77,1.0,0.08,0.0,0.0,0.0,0.0
29410,IT,2016,BAC 12,10,0.0,0.0,0.0,4.0,0.0365,0.0359
29411,IT,2016,BAC 14,10,0.0,0.0,0.0,3.0,0.0337,0.0176
29414,IT,2016,Benzalkonium chloride,4,0.0,0.0,0.0,1.0,0.012,0.0
29673,IT,2017,BAC 12,13,0.0,0.0,0.0,4.0,0.0128,0.0019
30465,IT,2022,2-phenylphenol (sum),35,0.0,0.0,0.0,2.0,0.0055,0.0021
31079,IT,2022,Piperonyl Butoxide,13,1.0,0.002,0.0,0.0,0.0,0.0
30642,IT,2022,Copper compounds,2,0.0,0.0,0.0,1.0,0.069,0.0
31358,IT,2023,Fenthion (sum),141,0.0,0.0,0.0,1.0,0.009,0.0
31273,IT,2023,Bixafen (sum),81,1.0,0.027,0.0,0.0,0.0,0.0
31329,IT,2023,Diniconazole (sum),57,1.0,0.006,0.0,0.0,0.0,0.0
31301,IT,2023,Copper compounds,4,0.0,0.0,0.0,2.0,0.046,0.0
31546,IT,2024,Chlorate,18,0.0,0.0,0.0,1.0,0.03,0.0
32396,LU,2019,Copper compounds,4,0.0,0.0,0.0,3.0,0.0663,0.0167
32475,LU,2021,Copper compounds,2,0.0,0.0,0.0,2.0,0.059,0.0
32560,LU,2022,Copper compounds,2,0.0,0.0,0.0,2.0,0.062,0.0
32696,LU,2023,Copper compounds,1,0.0,0.0,0.0,1.0,0.063,0.0
32804,LU,2024,Copper compounds,3,0.0,0.0,0.0,2.0,0.056,0.0057
33164,MK,2024,Copper compounds,4,4.0,9.9625,4.0312,0.0,0.0,0.0
35163,NL,2021,Chlorate,16,0.0,0.0,0.0,1.0,0.033,0.0
35186,NL,2021,Copper compounds,1,0.0,0.0,0.0,1.0,0.0459,0.0
35630,NL,2022,Chlorate,15,0.0,0.0,0.0,3.0,0.0153,0.0061
35606,NL,2022,Bromide ion,14,13.0,2.8985,2.1955,0.0,0.0,0.0
36084,NL,2024,BAC 12,77,2.0,0.775,0.8839,1.0,0.025,0.0
36085,NL,2024,BAC 14,77,1.0,0.24,0.0,2.0,0.0515,0.0233
36086,NL,2024,BAC 16,77,0.0,0.0,0.0,1.0,0.02,0.0
36089,NL,2024,Benzalkonium chloride,77,1.0,1.6,0.0,2.0,0.064,0.0057
36112,NL,2024,DDAC (mix),77,2.0,0.775,0.8839,1.0,0.03,0.0
36389,NO,2023,Copper compounds,2,0.0,0.0,0.0,2.0,0.0415,0.0177
36640,PL,2013,DDAC (mix),1,0.0,0.0,0.0,1.0,0.036,0.0
37485,PL,2024,DDT (sum),141,1.0,2.0,0.0,0.0,0.0,0.0
37467,PL,2024,Chlorate,1,1.0,0.11,0.0,0.0,0.0,0.0
38242,PT,2023,Chlorate,2,0.0,0.0,0.0,1.0,0.1,0.0
38541,RO,2011,Chlordane (sum),13,0.0,0.0,0.0,1.0,0.0018,0.0
38548,RO,2011,DDT (sum),13,0.0,0.0,0.0,8.0,0.001,0.0004
38559,RO,2011,HCH-alpha,13,0.0,0.0,0.0,2.0,0.0006,0.0
38560,RO,2011,HCH-beta,13,0.0,0.0,0.0,1.0,0.0013,0.0
38563,RO,2011,Hexachlorobenzene,13,0.0,0.0,0.0,1.0,0.0006,0.0
38562,RO,2011,Heptachlor (sum),11,0.0,0.0,0.0,1.0,0.0017,0.0
38588,RO,2012,DDT (sum),15,0.0,0.0,0.0,10.0,0.0011,0.0006
38597,RO,2012,HCH-alpha,15,0.0,0.0,0.0,5.0,0.0009,0.0007
38598,RO,2012,HCH-beta,15,0.0,0.0,0.0,1.0,0.0005,0.0
38599,RO,2012,Heptachlor (sum of isomers),10,0.0,0.0,0.0,4.0,0.0015,0.0004
38628,RO,2013,DDT (sum),27,0.0,0.0,0.0,5.0,0.0009,0.0002
38638,RO,2013,HCH-beta,27,0.0,0.0,0.0,1.0,0.0005,0.0
38668,RO,2014,DDT (sum),12,0.0,0.0,0.0,3.0,0.0012,0.0009
38671,RO,2014,Dieldrin (sum),12,0.0,0.0,0.0,1.0,0.0027,0.0
38678,RO,2014,HCH-alpha,12,0.0,0.0,0.0,3.0,0.0009,0.0006
38682,RO,2014,Hexachlorobenzene,12,0.0,0.0,0.0,1.0,0.0004,0.0
38680,RO,2014,Heptachlor (sum of isomers),10,0.0,0.0,0.0,1.0,0.001,0.0
38704,RO,2015,Chlordane (sum),18,0.0,0.0,0.0,6.0,0.0014,0.0004
38711,RO,2015,DDT (sum),18,0.0,0.0,0.0,8.0,0.0043,0.0039
38714,RO,2015,Dieldrin (sum),18,0.0,0.0,0.0,2.0,0.0026,0.0023
38721,RO,2015,HCH-alpha,18,0.0,0.0,0.0,4.0,0.0028,0.0005
38725,RO,2015,Hexachlorobenzene,18,0.0,0.0,0.0,3.0,0.0015,0.0009
38727,RO,2015,Lindane,18,0.0,0.0,0.0,1.0,0.0005,0.0
38723,RO,2015,Heptachlor (sum of isomers),16,0.0,0.0,0.0,1.0,0.001,0.0
38713,RO,2015,Diazinon,14,0.0,0.0,0.0,1.0,0.0004,0.0
38728,RO,2015,Malathion (sum),14,1.0,0.0006,0.0,0.0,0.0,0.0
38744,RO,2016,Chlordane (sum),22,0.0,0.0,0.0,6.0,0.001,0.0004
38751,RO,2016,DDT (sum),22,0.0,0.0,0.0,5.0,0.0011,0.0005
38762,RO,2016,HCH-alpha,22,0.0,0.0,0.0,3.0,0.0027,0.0005
38766,RO,2016,Hexachlorobenzene,22,0.0,0.0,0.0,4.0,0.0017,0.0007
38764,RO,2016,Heptachlor (sum of isomers),21,0.0,0.0,0.0,2.0,0.0017,0.0016
38793,RO,2017,HCH-alpha,1,0.0,0.0,0.0,1.0,0.002,0.0
38796,RO,2017,Hexachlorobenzene,1,0.0,0.0,0.0,1.0,0.002,0.0
38813,RO,2019,DDT (sum),6,0.0,0.0,0.0,1.0,0.002,0.0
40179,SK,2013,DDT (sum),15,0.0,0.0,0.0,13.0,0.0006,0.0004
40178,SK,2013,DDAC (mix),3,1.0,0.15,0.0,1.0,0.039,0.0
40299,SK,2014,Famoxadone,6,0.0,0.0,0.0,1.0,0.0087,0.0
40492,SK,2016,DDT (sum),14,0.0,0.0,0.0,10.0,0.0005,0.0003
40506,SK,2016,Hexachlorobenzene,14,0.0,0.0,0.0,2.0,0.0002,0.0001
40830,SK,2019,DDT (sum),14,0.0,0.0,0.0,1.0,0.0005,0.0
